Wall time,Step,Value
1556179882.1378877,491500,3.4568753903840843e-07
1556179920.5178807,492400,3.576309950403811e-07
1556179933.584235,492700,2.5719998575368663e-07
1556179946.6880305,493000,2.7266861479802174e-07
1556179999.0792315,494200,3.76437412796804e-07
1556180012.199475,494500,3.701346145135176e-07
1556180064.295701,495700,4.821044967684429e-07
1556180119.96463,496900,3.419111180846812e-07
1556180132.885016,497200,2.9472329288182664e-07
1556180199.1323721,498700,3.46939003748048e-07
1556180212.4634516,499000,5.356394012778765e-07
1556180316.5886657,501400,3.624133455559786e-07
1556180330.0544138,501700,4.5187650243860844e-07
1556180381.8481328,502900,3.9296719478443265e-07
1556180421.2544687,503800,4.658236036902963e-07
1556180486.6007736,505300,8.52421862873598e-07
1556180512.4763544,505900,4.697305371337279e-07
1556180538.6124535,506500,5.478108278111904e-07
1556180551.7835112,506800,3.588244794627826e-07
1556180604.0585573,508000,3.818601896909968e-07
1556180695.011178,510100,9.70442897596513e-07
1556180786.9102912,512200,3.856913224353775e-07
1556180928.8562453,515500,7.861050903557043e-07
1556180941.8256235,515800,9.26212692320405e-07
1556180954.8881433,516100,4.075952233506541e-07
1556180980.4803994,516700,5.22111122336355e-07
1556181192.1166847,521500,5.963903504380141e-07
1556181204.6660917,521800,4.342873580753803e-07
1556181217.8159165,522100,2.9738095008724486e-07
1556181230.9046524,522400,4.845176704293408e-07
1556181244.0767014,522700,3.4129911341551633e-07
1556181257.197926,523000,3.750673727154208e-07
1556181308.9157753,524200,6.146194664324867e-07
1556181334.5941894,524800,5.901412123421323e-07
1556181347.623328,525100,4.1458736177446553e-07
1556181449.5082092,527200,6.752189847247791e-07
1556181501.3331208,528400,3.113260049758537e-07
1556181514.317117,528700,2.7969750249212666e-07
1556181527.4289732,529000,2.8367713866828126e-07
1556181553.0171463,529600,2.520711746001325e-07
1556181579.0603528,530200,3.659150138446421e-07
1556181592.1098483,530500,3.72405054349656e-07
1556181657.2900808,532000,3.154629268919962e-07
1556181669.8943722,532300,2.896842943300726e-07
1556181682.8912823,532600,3.443877574227372e-07
1556181721.715667,533500,4.2560969859550823e-07
1556181747.9335704,534100,3.1332342587120365e-07
1556181774.06691,534700,3.0219518976082327e-07
1556181786.5109735,535000,3.4874324228439946e-07
1556181812.8004732,535600,3.887533637225715e-07
1556181838.8919435,536200,9.404193406226113e-07
1556181851.9853625,536500,4.12729434629e-07
1556181885.7699056,537100,3.1941254974299227e-07
1556181906.7986536,537700,1.0805264309965423e-06
1556181945.8359523,538600,4.645945352876879e-07
1556181999.0739367,539800,5.577652473220951e-07
1556182024.5441685,540400,5.701134568880661e-07
1556182050.4749477,541000,4.302781633214181e-07
1556182153.872791,543400,3.593538338009239e-07
1556182192.615803,544300,4.114037608360377e-07
1556182218.7455785,544900,5.464274863697938e-07
1556182231.6691568,545200,8.22841172976041e-07
1556182269.9283972,546100,4.679148730701854e-07
1556182295.854537,546700,4.259235879544576e-07
1556182308.7729023,547000,5.019990112486994e-07
1556182321.8036163,547300,5.077522473584395e-07
1556182347.5786242,547900,4.921221261611208e-07
1556182488.2617342,551200,5.34291132225917e-07
1556182591.741905,553600,5.293572939990554e-07
1556182617.5007083,554200,3.891693438617949e-07
1556182656.3169281,555100,6.111662287366926e-07
1556182682.4224615,555700,6.952616331545869e-07
1556182785.2626622,558100,1.2437474197213305e-06
1556182850.0266416,559600,6.465731985372258e-07
1556182863.2558997,559900,7.067185379128205e-07
1556182902.4677973,560800,4.585475039675657e-07
1556182928.4474316,561400,3.995784254584578e-07
1556182980.8055983,562600,3.5932902164859115e-07
1556182993.7992313,562900,1.0922323099293862e-06
1556183084.2705376,565000,6.259564315769239e-07
1556183136.331099,566200,7.548209168817266e-07
1556183162.0111933,566800,8.770049362283316e-07
1556183174.471283,567100,4.66525534648099e-07
1556183187.631752,567400,5.237787377154746e-07
1556183240.2930982,568600,8.884985049917304e-07
1556183305.6990561,570100,2.677655288607639e-07
1556183318.720707,570400,3.473696779110469e-07
1556183344.7569435,571000,1.4816185966992634e-06
1556183370.696114,571600,1.0029069699157844e-06
1556183408.9583998,572500,3.581206726721575e-07
1556183435.126435,573100,5.185013378650183e-07
1556183448.2599266,573400,4.0592794903204776e-07
1556183487.4490647,574300,5.166345431462105e-07
1556183566.3665304,576100,9.042273632076103e-07
1556183631.5173786,577600,2.9861422490284895e-07
1556183670.5724528,578500,3.3868644777612644e-07
1556183738.4430578,580000,6.063447131055e-07
1556183790.5444393,581200,2.1408087036434154e-07
1556183843.1555042,582400,6.366598199747386e-07
1556183855.9697592,582700,2.8005507601847057e-07
1556183868.8846698,583000,3.280322005139169e-07
1556183882.0231738,583300,3.474432332950528e-07
1556183960.409284,585100,3.648302708825213e-07
1556184024.6057425,586600,2.5731742425705306e-07
1556184114.602245,588700,8.46778846153029e-07
1556184140.6150687,589300,1.3076050890958868e-06
1556184231.184977,591400,7.023672878858633e-07
1556184347.837545,594100,4.904278512185556e-07
1556184373.8581743,594700,4.3309643160682754e-07
1556184425.6910355,595900,3.8561711335205473e-07
1556184450.9329095,596500,4.901915531263512e-07
1556184516.0960445,598000,9.178831987810554e-07
1556184529.2253125,598300,1.144062935054535e-06
1556184711.4055207,602500,6.538420507240517e-07
1556184737.6814115,603100,2.9640082743753737e-07
1556184815.2135615,604900,8.057262448346592e-07
1556184828.6356912,605200,5.165010747987253e-07
1556184841.6796389,605500,2.5733552888596023e-07
1556184932.3867502,607600,6.863799626444234e-07
1556185049.4174392,610300,5.914532152928587e-07
1556185126.905996,612100,2.9979534588164825e-07
1556185139.8333132,612400,2.625970410008449e-07
1556185243.0724957,614800,3.233997176721459e-07
1556185268.948514,615400,1.0527969607210252e-06
1556185307.9272149,616300,5.525930077965313e-07
1556185321.2963345,616600,1.0790831765916664e-06
1556185347.5265164,617200,3.023788224254531e-07
1556185411.9803085,618700,5.155683311386383e-07
1556185476.3317246,620200,4.413542455949937e-07
1556185531.8630707,621400,6.941579613339854e-07
1556185570.8563693,622300,4.827368229598505e-07
1556185596.170846,622900,3.984239356213948e-07
1556185635.2013412,623800,3.679470808037877e-07
1556185674.1544547,624700,3.509578334615071e-07
1556185725.9947631,625900,1.1362932355041266e-06
1556185777.9437447,627100,2.8976930366297893e-07
1556185803.9094057,627700,3.632717096024862e-07
1556185816.5200424,628000,2.568613695075328e-07
1556185842.3208308,628600,3.3564413115527714e-07
1556185971.2810311,631600,5.998948608976207e-07
1556186022.9529216,632800,4.0443637772114016e-07
1556186048.598977,633400,6.689820111205336e-07
1556186113.4340415,634900,3.884418902089237e-07
1556186203.2918487,637000,3.929215495190874e-07
1556186229.3773296,637600,4.333923584454169e-07
1556186268.5236676,638500,9.75157263383153e-07
1556186306.7186928,639400,1.131168687606987e-06
1556186359.2220244,640600,3.502869390104024e-07
1556186397.485466,641500,5.721457227991777e-07
1556186436.8212352,642400,6.380284389706503e-07
1556186476.1108928,643300,3.85754617582279e-07
1556186502.393572,643900,3.3812671063060407e-07
1556186514.777461,644200,4.86675901356648e-07
1556186554.11953,645100,4.094782752872561e-07
1556186657.866674,647500,3.941037789445545e-07
1556186670.9768426,647800,2.2397130123863462e-06
1556186684.1271963,648100,2.8329731094345334e-07
1556186761.814789,649900,5.25376549376233e-07
1556186775.1164842,650200,5.349463094717066e-07
1556186788.2520998,650500,4.841857048631937e-07
1556186814.3579466,651100,3.542107549492357e-07
1556186840.384213,651700,4.498513987982733e-07
1556186852.9205048,652000,4.3871722255062195e-07
1556186865.5209928,652300,4.0504238540961524e-07
1556186878.5045583,652600,5.637436970573617e-07
1556186891.4234037,652900,3.532461505528772e-07
1556186904.405515,653200,2.617734935483895e-07
1556186943.4149628,654100,4.04209799853561e-07
1556186968.8612213,654700,3.342736931699619e-07
1556186995.0767632,655300,3.6556647842189705e-07
1556187073.0187376,657100,4.055402200719982e-07
1556187085.3806963,657400,2.3831964313103526e-07
1556187111.4663484,658000,1.5832943972782232e-05
1556187124.6124024,658300,1.0333300224374398e-06
1556187137.9888904,658600,6.354575816658325e-07
1556187150.9976127,658900,5.836211016685411e-07
1556187163.9577272,659200,5.807794991596893e-07
1556187215.2649708,660400,5.24374399901717e-07
1556187280.7507517,661900,3.34381468292122e-07
1556187373.9950645,664000,4.1052885535464156e-07
1556187400.1867437,664600,3.5182162605451595e-07
1556187438.7792199,665500,3.9206867086249986e-07
1556187477.8038452,666400,3.350774022692349e-07
1556187490.8028424,666700,3.973867137574416e-07
1556187542.6298387,667900,2.771297431536368e-07
1556187594.2554832,669100,3.9951555663719773e-07
1556187800.5346525,673900,3.721602297446225e-07
1556187826.6574976,674500,3.0833243158667756e-07
1556187852.5816283,675100,2.4799587095003517e-07
1556187903.8754876,676300,3.5298862144372833e-07
1556187942.3123326,677200,2.606184352771379e-07
1556187968.1258152,677800,4.3047384679084644e-07
1556188045.2374532,679600,2.933740574917465e-07
1556188083.652362,680500,3.8576840211135277e-07
1556188096.5275464,680800,3.2608437550152303e-07
1556188134.514153,681700,2.1055454624274716e-07
1556188147.3716269,682000,3.4069225307575834e-07
1556188185.6747599,682900,3.338250849083124e-07
1556188224.3164136,683800,2.4009452204154513e-07
1556188236.6866972,684100,2.250482111776364e-07
1556188326.717833,686200,2.999536548031756e-07
1556188377.4343038,687400,1.9773692372382357e-07
1556188390.2701294,687700,1.5676073417125735e-07
1556188403.112126,688000,2.501407152522006e-07
1556188441.8487644,688900,2.828274432431499e-07
1556188467.0705893,689500,1.9946909901591425e-07
1556188492.8498979,690100,2.3630394707652158e-07
1556188506.0692687,690400,2.923192425896559e-07
1556188531.9357722,691000,2.8873506607851596e-07
1556188583.3165872,692200,1.9434087050740345e-07
1556188596.147635,692500,3.8317813277899404e-07
1556188647.5883937,693700,2.6728696411737474e-07
1556188685.9210005,694600,2.652070065778389e-07
1556188749.9670627,696100,2.407486476840859e-07
1556188775.963266,696700,3.4791889902408e-07
1556188800.8900862,697300,3.239408385979914e-07
1556188826.6131818,697900,3.419579570618225e-07
1556188968.0390062,701200,3.899181137967389e-07
1556189044.6719348,703000,2.4012527433114883e-07
1556189057.5422027,703300,2.1993081134041859e-07
1556189111.193009,704500,1.9856736344081583e-07
1556189213.9600837,706900,3.122403882116487e-07
1556189253.0530329,707800,2.728663162088196e-07
1556189278.3230846,708400,2.410100137240079e-07
1556189342.8230815,709900,3.470675551398017e-07
1556189381.0177443,710800,3.8967922932897636e-07
1556189472.2824357,712900,1.7918603134603472e-07
1556189484.6684456,713200,2.891131600790686e-07
1556189652.9794497,717100,2.8660466000474116e-07
1556189729.7369418,718900,2.2437147606524377e-07
1556189768.7970986,719800,2.010366273452746e-07
1556189961.5780385,724300,2.342208631489484e-07
1556190000.4471254,725200,2.6889716764344485e-07
1556190013.4188766,725500,2.620353996007907e-07
1556190026.7970774,725800,2.2031039748071635e-07
1556190117.3834555,727900,3.413711624489224e-07
1556190169.6905444,729100,2.1271816308399139e-07
1556190233.7135763,730600,3.85211478715064e-07
1556190310.9697628,732400,2.035845056980179e-07
1556190324.0222218,732700,3.801944785664091e-07
1556190376.2351832,733900,3.5023424516111845e-07
1556190402.4001005,734500,3.2463489674228185e-07
1556190414.843613,734800,3.70327200016618e-07
1556190479.7981915,736300,3.5562749189921306e-07
1556190647.610831,740200,3.1758256113789685e-07
1556190660.4071505,740500,4.794502501681563e-07
1556190686.1172013,741100,1.906614386371075e-07
1556190750.3257873,742600,4.237728035150212e-07
1556190763.3868103,742900,2.2060169158066856e-07
1556190789.1873062,743500,3.613986052641849e-07
1556190909.2814698,746200,2.3962172690517036e-07
1556190922.145422,746500,2.985697733492998e-07
1556190935.006648,746800,3.603003051466658e-07
1556191051.342755,749500,3.5073503568128217e-07
1556191155.167936,751900,5.274661134535563e-07
1556191167.9297302,752200,2.007112129831512e-07
1556191180.819128,752500,2.1943785100120294e-07
1556191245.2145445,754000,6.691161615890451e-07
1556191361.7688046,756700,3.843590263841179e-07
1556191388.034077,757300,7.230472647279385e-07
1556191400.9902272,757600,3.2636921787343454e-07
1556191478.9551723,759400,3.0876702794557787e-07
1556191491.8972242,759700,3.882757368955936e-07
1556191517.8177335,760300,2.622535077989596e-07
1556191530.8165581,760600,2.0530751498881727e-07
1556191556.1482503,761200,3.051611656701425e-07
1556191582.9182625,761800,3.7615910741806147e-07
1556191609.2131014,762400,2.971578396682162e-07
1556191661.5438442,763600,5.561259399655683e-07
1556191686.8850744,764200,2.49225365678285e-07
1556191699.7362635,764500,3.722900032698817e-07
1556191751.6230888,765700,5.285174893288058e-07
1556191765.3606505,766000,4.995710582988977e-07
1556191790.5586376,766600,5.827915856571053e-07
1556191830.5608792,767500,2.78628419891902e-07
1556191869.225597,768400,2.2553646772394131e-07
1556191959.1001637,770500,2.8238568461347313e-07
1556192049.4791112,772600,5.241492999630282e-07
1556192088.1060703,773500,1.7064508028852288e-07
1556192113.8308346,774100,5.589083684753859e-07
1556192126.3879411,774400,8.418448942393297e-07
1556192152.0252984,775000,2.545752977312077e-07
1556192204.0364022,776200,2.9327230777198565e-07
1556192229.6926239,776800,4.722764401776658e-07
1556192255.1425698,777400,4.273466061022191e-07
1556192281.0067153,778000,4.115775595892046e-07
1556192294.0305893,778300,6.978406759117206e-07
1556192357.7234693,779800,2.3945062821439933e-07
1556192421.802937,781300,2.2448561765031627e-07
1556192447.3856976,781900,3.542844240200793e-07
1556192460.1871495,782200,3.9880532654024137e-07
1556192536.9142804,784000,3.4816795846381865e-07
1556192549.664157,784300,5.220444450060313e-07
1556192600.6379666,785500,7.272584525708226e-07
1556192613.5589201,785800,4.1976110765062913e-07
1556192707.5215745,787900,4.6183740209926327e-07
1556192821.7982779,790600,3.613477872477233e-07
1556192938.1178427,793300,3.8583036143791105e-07
1556192964.363084,793900,2.583595630767377e-07
1556193016.1539807,795100,2.7520155754245934e-07
1556193029.0714993,795400,2.88771389023168e-07
1556193080.1467552,796600,1.982151900392637e-07
1556193183.0372937,799000,2.5204477083207166e-07
1556193209.0250447,799600,4.03175363317132e-07
1556193235.0539498,800200,6.12052645010408e-07
1556193313.677971,802000,4.385315151012037e-07
1556193430.1207917,804700,5.127935764903668e-07
1556193507.6767635,806500,2.579407691882807e-07
1556193520.714748,806800,4.136634856877208e-07
1556193546.520695,807400,3.2911344760577776e-07
1556193649.7608726,809800,3.2110594361256517e-07
1556193688.6453445,810700,2.99009116133675e-07
1556193727.6967537,811600,3.914053650078131e-07
1556193792.078888,813100,6.440629931603326e-07
1556193805.1829352,813400,7.143814855226083e-07
1556193831.2010274,814000,4.193757376924623e-07
1556193856.865576,814600,2.804225687214057e-07
1556193922.2077298,816100,2.859597998394747e-07
1556193935.2468987,816400,2.903257723119168e-07
1556193948.2176697,816700,2.09521815008884e-07
1556193986.7491837,817600,3.173972231707012e-07
1556194025.8626692,818500,2.1722091503306729e-07
1556194051.6387885,819100,3.549727125573554e-07
1556194129.1745732,820900,5.138726919540204e-07
1556194155.0788782,821500,5.200816985961865e-07
1556194167.9868853,821800,3.5068521242465067e-07
1556194232.5064552,823300,2.1632911284541478e-07
1556194297.9880629,824800,6.031067982803506e-07
1556194323.3836207,825400,5.844674433319597e-07
1556194349.5815055,826000,3.268871751060942e-07
1556194362.448543,826300,3.3645977737251087e-07
1556194426.6115053,827800,2.35282513472157e-07
1556194533.8069184,830200,5.914289431530051e-07
1556194663.418937,833200,3.694848373925197e-07
1556194689.665918,833800,3.889076651830692e-07
1556194728.8417342,834700,3.3806165333771787e-07
1556194767.7110307,835600,3.603474567626108e-07
1556194806.5134737,836500,4.24265607534835e-07
1556194832.395065,837100,2.749425789261295e-07
1556194871.1743624,838000,2.691789688924473e-07
1556194896.6046054,838600,3.9333616541625815e-07
1556194909.6702309,838900,3.2546014949730306e-07
1556194961.6793704,840100,2.2386910814020666e-07
1556195025.7924345,841600,2.0810696810258378e-07
1556195064.4729202,842500,6.353840262818267e-07
1556195077.3566246,842800,3.018931806764158e-07
1556195116.1077993,843700,2.541021331126103e-07
1556195154.711182,844600,7.038958074190305e-07
1556195194.3452501,845500,3.3931098641915014e-07
1556195233.1019344,846400,9.173609214485623e-07
1556195285.0138428,847600,4.660183492433134e-07
1556195349.4391842,849100,4.087449951839517e-07
1556195362.4396412,849400,5.000406417821068e-07
1556195414.612238,850600,3.342050831633969e-07
1556195453.3391404,851500,3.04043624055339e-07
1556195492.1035626,852400,3.1533323863186524e-07
1556195505.1532404,852700,3.6446584772420465e-07
1556195557.1308844,853900,5.413275516730209e-07
1556195595.6634884,854800,5.679283390236378e-07
1556195608.5305345,855100,1.988407660746816e-07
1556195621.3990307,855400,3.524239673424745e-07
1556195673.2201948,856600,2.9591967631859006e-07
1556195725.3474083,857800,2.859099481611338e-07
1556195738.1466174,858100,2.481131105014356e-07
1556195751.0786798,858400,9.903170621328172e-07
1556195764.1686838,858700,2.77345691301889e-07
1556195790.1131096,859300,4.6848333568050293e-07
1556195803.1851587,859600,2.0942513856425649e-07
1556195815.5552032,859900,4.2263226873728854e-07
1556195880.989799,861400,5.408478500612546e-07
1556195932.2872648,862600,5.454293841467006e-06
1556195945.3257916,862900,6.206080911397294e-07
1556195971.6700306,863500,4.1271516693086596e-07
1556196062.4966607,865600,2.658310904735117e-07
1556196075.435202,865900,4.6882698256922595e-07
1556196101.492511,866500,2.623262957968109e-07
1556196140.3110828,867400,3.077639121329412e-07
1556196152.577789,867700,3.3472764471298433e-07
1556196165.702108,868000,3.918448499007354e-07
1556196191.4179194,868600,2.4819672717057983e-07
1556196256.6469035,870100,2.385426398632262e-07
1556196337.3381615,871900,2.0869430272796308e-07
1556196376.4266539,872800,3.337316627494147e-07
1556196415.1737492,873700,2.167451214063476e-07
1556196480.328775,875200,2.145742143966345e-07
1556196518.6690319,876100,2.6225569627058576e-07
1556196531.8281898,876400,2.709139721446263e-07
1556196662.5779657,879400,2.4381895968872414e-07
1556196887.8766496,884500,2.5744191134435823e-07
1556196901.1149273,884800,2.465820330144197e-07
1556197081.844056,889000,2.3642535040835355e-07
1556197134.0466638,890200,2.065553132979403e-07
1556197147.026565,890500,2.4041955271059123e-07
1556197159.9858181,890800,2.1571752029103664e-07
1556197172.89778,891100,3.756411786071112e-07
1556197198.118904,891700,2.723981253893726e-07
1556197237.818721,892600,2.157773195676782e-07
1556197251.0482867,892900,1.633271011769466e-07
1556197303.9494402,894100,2.3767131551721832e-07
1556197329.5589013,894700,1.9688221186697774e-07
1556197382.043562,895900,2.4410877585978596e-07
1556197511.7311523,898900,1.627819301575073e-07
1556197550.2012072,899800,1.7726205214785296e-07
1556197576.6036303,900400,3.316195886782225e-07
1556197589.590815,900700,1.9758118696699967e-07
1556197602.675753,901000,1.6353638443433738e-07
1556197707.0584917,903400,2.2085109208092035e-07
1556197733.2172625,904000,2.9729477546425187e-07
1556197876.5337305,907300,1.7211964120633638e-07
1556197914.882747,908200,2.1060286314877885e-07
1556197980.2499275,909700,3.1144594458965e-07
1556198018.6858394,910600,2.3562199658044847e-07
1556198031.9861872,910900,2.2278098299466365e-07
1556198085.683472,912100,2.1255105764339532e-07
1556198165.654067,913900,2.0948230883277574e-07
1556198243.5551548,915700,2.1928559590378427e-07
1556198269.4965413,916300,2.3136124127631774e-07
1556198334.3777857,917800,2.1786097192943998e-07
1556198347.2722175,918100,1.551060790916381e-07
1556198359.4897702,918400,2.2357923512572597e-07
1556198386.2832758,919000,2.2700669433106668e-07
1556198399.422282,919300,2.1781744408144732e-07
1556198451.5575674,920500,1.6413960679528827e-07
1556198477.1788733,921100,1.8571806492673204e-07
1556198528.9438155,922300,2.0516027632311307e-07
1556198567.873692,923200,2.424459921712696e-07
1556198683.5077531,925900,1.599133128138419e-07
1556198721.5919616,926800,1.772070277183957e-07
1556198747.683579,927400,2.838765738033544e-07
1556198812.2443798,928900,1.8661062028968445e-07
1556198825.1952324,929200,3.095078682235908e-07
1556198851.1021419,929800,2.7548077241590363e-07
1556198876.7559912,930400,3.3897717344189005e-07
1556198902.7423737,931000,2.52413201451418e-07
1556198915.7165787,931300,2.834672159224283e-07
1556198927.932068,931600,2.6715215994954633e-07
1556198992.3001363,933100,3.3754326977941673e-07
1556199043.6949692,934300,2.323566832274082e-07
1556199069.7985175,934900,3.425369357046293e-07
1556199096.0291064,935500,2.8520003070298117e-07
1556199147.6684048,936700,2.49655187190001e-07
1556199159.915651,937000,2.3974658347469813e-07
1556199226.077592,938500,2.864614714326308e-07
1556199238.976526,938800,1.7352891745758825e-07
1556199290.7319093,940000,2.0029618497119372e-07
1556199303.759213,940300,3.320185442134971e-07
1556199316.739473,940600,3.2488364354321675e-07
1556199524.719821,945400,2.3396091819449794e-07
1556199589.5982125,946900,3.0097993430899805e-07
1556199602.9576402,947200,2.4569351353420643e-07
1556199616.0296817,947500,2.858185155218962e-07
1556199681.5167453,949000,2.711313982217689e-07
1556199694.8277073,949300,2.2102742036622658e-07
1556199733.6839123,950200,3.910859618372342e-07
1556199799.407846,951700,3.02720678746482e-07
1556199825.6414618,952300,2.621202952468593e-07
1556199919.4530532,954400,2.2086651085828635e-07
1556199932.6981556,954700,1.5859141910823382e-07
1556199984.556787,955900,3.066985527766519e-07
1556200010.787057,956500,2.432769292681769e-07
1556200114.9041045,958900,5.502144517777197e-07
1556200246.7640548,961900,1.3754626593254216e-07
1556200260.1506224,962200,2.109083965251557e-07
1556200338.1643283,964000,1.9196815514987975e-07
1556200390.6939547,965200,4.746312356473936e-07
1556200454.6806233,966700,2.1298893670973484e-07
1556200546.1563625,968800,1.6405793701324e-07
1556200572.2900803,969400,2.291087071171205e-07
1556200651.780918,971200,2.7607990205069655e-07
1556200690.7989123,972100,2.944867389942374e-07
1556200716.761699,972700,5.122234369991929e-07
1556200848.0590284,975700,2.9790004418828175e-07
1556200861.1095815,976000,4.0093823372444604e-07
1556200980.6258466,978700,3.0026370723135187e-07
1556201046.4909482,980200,3.308591374207026e-07
1556201137.21526,982300,1.9149206309521105e-07
1556201163.4444714,982900,3.772184697936609e-07
1556201216.422957,984100,3.002959942932648e-07
1556201255.4431586,985000,2.178922215989587e-07
1556201334.7371497,986800,2.713861135816842e-07
1556201347.8609366,987100,3.6587778140528826e-07
1556201386.5978112,988000,2.4903920348151587e-07
1556201399.63368,988300,2.1620613210870943e-07
1556201412.8889318,988600,2.1061792665477697e-07
1556201465.3451977,989800,3.324105080082518e-07
1556201477.9939892,990100,2.002344672291656e-07
1556201529.7247891,991300,5.608948754343146e-07
1556201555.7176442,991900,1.9601014855652465e-07
1556201594.7965207,992800,3.629087927947694e-07
1556201620.5436938,993400,3.9143299090937944e-07
1556201716.3096347,995500,1.5254337881742686e-07
1556201728.494651,995800,3.4246156133121985e-07
1556201742.6771364,996100,3.057396327221795e-07
1556201769.199104,996700,3.334328937398823e-07
1556201782.3310082,997000,2.20741682710468e-07
1556201808.7685142,997600,4.7615910148124385e-07
1556201834.559388,998200,1.856676306033478e-07
1556201847.4970648,998500,2.2145331968204118e-07
1556201887.470306,999400,2.1710982878175855e-07
1556201913.4466674,1000000,1.604977342140046e-07
